max_power,engine,mileage,selling_price
108.5,1497.0,21.5,13.764217263576723
64.0,1061.0,17.3,12.206072645530174
37.0,796.0,16.1,10.714417768752456
67.0,1061.0,18.9,11.652678711655406
92.7,1399.0,14.49,11.77528972943772
67.1,998.0,18.9,12.323855681186558
88.76,1199.0,19.0,13.565766324852886
88.8,1248.0,21.12,11.84939770159144
103.2,1599.0,16.2,12.84792653170257
108.5,1198.0,17.0,13.652991628466498
214.56,2487.0,22.37,15.454507272639919
190.0,1995.0,16.78,15.520258650202699
102.0,2494.0,12.8,13.347105650082236
82.4,1248.0,19.41689295516926,12.254862809699606
73.9,1248.0,21.1,12.388394202324129
65.0,1172.0,16.5,11.77528972943772
53.3,799.0,25.17,12.345830240069793
88.76,1199.0,19.0,13.565766324852886
88.7,1199.0,18.2,13.641157170819497
88.5,1248.0,24.52,13.651814465293484
67.05,998.0,23.95,12.676076274775909
73.9,1248.0,19.3,12.765688433465597
67.1,998.0,18.9,12.206072645530174
81.8,1197.0,21.21,13.304684934198283
46.3,796.0,19.7,12.180754837545884
74.0,1248.0,25.2,13.060487973686241
69.0,1047.0,27.28,12.765688433465597
87.2,1364.0,21.43,13.304684934198283
67.04,998.0,20.51,12.86099861326992
138.0,2179.0,16.0,14.22097566607244
67.05,998.0,23.95,12.487485104968359
98.96,1498.0,23.0,13.764217263576723
126.32,1582.0,22.32,13.508985397711013
68.0,1399.0,20.0,12.230760380059866
103.52,1498.0,21.14,13.38472764187182
67.1,998.0,18.9,11.082142548877775
147.94,2179.0,14.1,13.128345449081877
123.37,999.0,18.88,13.217673557208654
76.0,1150.0,14.7,11.082142548877775
88.8,1248.0,21.5,13.304684934198283
138.0,2179.0,13.93,12.765688433465597
123.7,1991.0,16.52,12.254862809699606
67.04,998.0,23.1,12.886641043883259
81.83,1197.0,18.6,13.353475098367715
126.32,1582.0,22.32,13.122363377404328
81.83,1197.0,18.6,13.112313041550827
73.97,1186.0,25.4,13.337474757021274
74.0,1248.0,25.2,12.834681304952548
125.0,1794.0,13.4,11.918390573078392
75.0,1248.0,17.8,12.180754837545884
108.45,1461.0,19.6,13.864300722133706
214.56,2487.0,22.37,15.454507272639919
70.0,1493.0,16.5,13.337474757021274
116.3,1497.0,15.6,12.923909999653127
53.3,799.0,25.17,12.611537753638338
63.0,2523.0,13.6,12.89921982609012
74.0,1248.0,26.59,13.217673557208654
67.1,998.0,18.9,11.77528972943772
100.0,1497.0,16.9,11.918390573078392
78.9,1197.0,20.36,12.594730635321957
77.0,1198.0,25.32,13.444446876573442
67.1,998.0,18.9,10.915088464214607
67.05,998.0,21.79,12.89921982609012
67.04,998.0,23.1,12.983099011217604
102.0,2494.0,12.8,13.764217263576723
81.86,1197.0,18.9,13.270783382522602
46.3,796.0,19.7,12.2783933071098
120.0,2609.0,10.5,12.206072645530174
37.0,796.0,16.1,10.596634733096073
62.0,995.0,18.0,11.84939770159144
62.1,2523.0,15.96,13.071070083016778
67.0,999.0,23.01,12.948009990259552
86.7,1198.0,15.5,12.936033799212835
91.1,1373.0,17.5,13.458835614025542
67.0,1061.0,18.9,11.289781913656018
126.32,1582.0,22.32,13.287877815881902
68.0,1399.0,20.0,12.206072645530174
53.3,799.0,25.17,12.84792653170257
67.1,998.0,18.9,11.813030057420567
67.05,998.0,21.79,12.323855681186558
75.0,1248.0,17.8,12.468436909997665
81.86,1197.0,18.9,13.17115354157376
67.1,998.0,20.92,12.2783933071098
84.8,1461.0,22.71,12.676076274775909
80.0,1197.0,17.0,12.301382825334498
98.6,1498.0,21.9,13.764217263576723
68.05,1086.0,19.81,12.206072645530174
73.9,1248.0,19.3,12.611537753638338
55.2,814.0,21.1,12.542544882151386
67.1,998.0,18.9,12.388394202324129
98.6,1498.0,24.2,13.415032991367148
83.8,1461.0,19.87,13.091902108061824
82.0,1197.0,18.9,13.217673557208654
82.4,1199.0,18.2,12.765688433465597
98.96,1498.0,21.7,13.071070083016778
88.7,1396.0,22.1,13.759997848034015
88.5,1248.0,24.3,13.764217263576723
170.0,1956.0,17.1,14.28551418721001
117.3,1497.0,17.4,13.710150042306449
63.0,2523.0,13.6,12.2783933071098
67.04,998.0,23.1,13.017002861746503
88.8,1248.0,21.02,12.429216196844383
81.83,1197.0,18.6,13.337474757021274
62.0,1086.0,0.0,11.695247021764184
120.0,2179.0,12.05,13.458835614025542
81.8,1197.0,22.0,12.926348493478372
81.8,1197.0,22.0,13.38472764187182
81.8,1197.0,22.0,13.458835614025542
82.0,1197.0,16.9,12.84792653170257
147.94,2179.0,14.1,13.128345449081877
62.1,2523.0,15.96,13.122363377404328
88.73,1496.0,16.78,13.345506928718539
88.73,1496.0,16.78,13.345506928718539
85.0,1298.0,15.9,11.736069016284437
74.0,1248.0,23.4,12.611537753638338
88.7,1193.0,17.57,13.122363377404328
71.0,1405.0,17.0,12.421184025147118
82.4,1248.0,19.41689295516926,12.89921982609012
98.82,1399.0,13.7,12.65075846679162
73.94,1248.0,23.2,12.611537753638338
81.8,1197.0,20.4,13.122363377404328
68.0,1399.0,17.8,12.254862809699606
55.2,814.0,21.1,12.254862809699606
102.0,2494.0,12.8,13.722298176242095
37.5,624.0,25.4,11.06663836234181
98.96,1498.0,23.0,13.950915194970477
37.0,796.0,16.1,10.714417768752456
170.0,2143.0,14.84,14.151982794585487
82.0,1197.0,18.9,13.217673557208654
82.85,1197.0,18.5,12.611537753638338
67.04,1364.0,23.59,12.948009990259552
53.3,799.0,25.17,12.560244459250788
86.7,1198.0,18.0,12.873902018105829
98.96,1498.0,23.0,13.710150042306449
63.0,2523.0,15.96,13.38472764187182
74.0,1248.0,22.3,12.429216196844383
82.4,1248.0,19.41689295516926,11.461632170582678
194.3,2199.0,14.74,13.9108207377686
98.6,1498.0,27.3,13.17115354157376
74.02,1248.0,28.4,13.527828485512494
81.83,1197.0,18.6,13.287877815881902
98.6,1498.0,25.8,13.287877815881902
80.0,1197.0,18.5,12.611537753638338
189.3,1798.0,16.34,13.592367006650065
78.9,1197.0,20.36,12.043553716032399
88.8,1498.0,20.14,13.262125319779487
73.94,1248.0,25.2,13.244581010128577
147.5,1797.0,16.3,13.5985975564007
72.4,2499.0,13.58,12.959844447906553
46.3,796.0,19.7,11.918390573078392
84.0,1199.0,20.3,13.038979594549872
147.94,2179.0,14.1,13.128345449081877
174.33,1968.0,17.68,14.603967918328545
68.0,1399.0,20.0,12.388394202324129
177.0,1999.0,13.6,14.812828128480803
86.0,1598.0,13.87,12.765688433465597
67.04,1198.0,19.69,12.873902018105829
177.6,2354.0,12.8,12.611537753638338
102.0,2494.0,12.8,13.592367006650065
78.9,1197.0,20.36,12.577636201962656
81.83,1197.0,18.6,13.263862939678027
100.0,1493.0,18.49,13.345506928718539
100.6,2494.0,12.99,13.997832114758229
62.0,995.0,18.0,11.77528972943772
117.6,1497.0,17.4,13.652991628466498
81.8,1197.0,21.21,13.005829561148378
170.0,1956.0,17.1,14.253765488895429
55.2,814.0,21.1,12.524526376648708
82.4,1248.0,19.41689295516926,11.695247021764184
140.0,2179.0,15.1,13.604789526648622
67.1,998.0,20.92,12.345830240069793
81.8,1197.0,19.56,13.592367006650065
63.1,1461.0,23.08,12.89921982609012
78.9,1197.0,20.36,12.2783933071098
116.6,2609.0,12.7,12.676076274775909
69.0,1396.0,19.09,12.429216196844383
82.4,1248.0,19.41689295516926,12.873902018105829
88.7,1396.0,21.38,13.764217263576723
103.2,1599.0,13.9,12.736700896592344
138.1,1794.0,14.53,13.217673557208654
73.0,1196.0,15.37,12.611537753638338
150.0,1984.0,16.8,14.721750953984929
168.5,2982.0,12.55,14.22097566607244
86.8,1198.0,18.5,13.081541382884074
46.3,796.0,19.7,11.661336849361689
88.7,1248.0,23.0,12.89921982609012
120.0,2179.0,10.5,12.611537753638338
112.0,2498.0,14.0,11.918390573078392
91.7,1248.0,20.4,12.524526376648708
86.8,1196.0,18.16,12.409013489526863
63.0,1086.0,17.8,11.84939770159144
74.0,1248.0,22.9,12.873902018105829
73.0,1196.0,15.37,12.66032791780777
138.03,2179.0,13.93,11.790557201568507
67.0,999.0,23.01,12.468436909997665
37.0,796.0,16.1,10.596634733096073
99.0,1498.0,25.83,13.122363377404328
47.3,796.0,22.74,12.676076274775909
46.3,796.0,19.7,11.695247021764184
88.5,1248.0,24.3,13.665849783409868
120.0,2179.0,12.05,13.217673557208654
93.7,1373.0,16.02,13.253391639810733
74.0,1248.0,26.59,13.304684934198283
157.7,2494.0,19.16,14.457364444136669
91.1,1373.0,17.5,13.304684934198283
121.0,1497.0,17.3,13.815510557964274
67.04,998.0,20.51,12.89921982609012
177.6,2354.0,11.7,13.270783382522602
141.0,2499.0,13.1,13.764217263576723
83.8,1461.0,20.45,13.217673557208654
67.04,1364.0,23.59,12.923909999653127
241.4,2967.0,13.22,14.430696197054507
62.0,995.0,18.0,11.082142548877775
78.9,1197.0,20.36,11.918390573078392
75.0,999.0,18.78,13.426902566922532
70.0,1405.0,19.4,12.323855681186558
98.6,1498.0,25.8,13.017002861746503
88.8,1248.0,20.77,13.304684934198283
99.0,1498.0,25.83,13.038979594549872
86.7,1198.0,17.8,13.444446876573442
140.0,2179.0,16.0,14.115615150414612
140.0,2179.0,16.0,14.038654109278484
47.3,796.0,22.74,12.409013489526863
75.0,2523.0,15.4,13.42984807715229
70.0,1120.0,24.0,13.321214236149494
83.81,1199.0,20.3,13.38472764187182
138.1,2179.0,11.57,12.345830240069793
88.76,1199.0,19.0,13.565766324852886
70.0,1493.0,16.5,13.353475098367715
88.5,1248.0,24.3,13.592367006650065
88.8,1248.0,20.77,13.253391639810733
80.0,1197.0,18.5,12.506177237980511
67.04,998.0,20.51,12.721885810807203
63.0,2523.0,13.6,12.429216196844383
74.0,1248.0,22.9,12.542544882151386
62.0,1086.0,0.0,11.56171562913966
78.0,1497.0,17.7,11.918390573078392
140.0,2179.0,16.0,14.070152776337855
68.0,1399.0,17.7,11.918390573078392
170.0,1956.0,16.3,14.228282241254878
197.2,2776.0,11.45,14.074021253115776
65.0,1461.0,21.03,12.468436909997665
108.45,1461.0,19.6,13.764217263576723
74.02,1248.0,28.4,13.39239051461739
126.32,1582.0,22.32,13.304684934198283
60.0,993.0,17.3,10.308952660644293
67.04,1364.0,23.59,12.923909999653127
100.0,2494.0,12.99,13.500799813124575
90.0,1248.0,18.8,12.220956331903416
75.0,1248.0,17.8,12.628067055589549
95.0,2489.0,14.0,12.206072645530174
108.45,1461.0,19.01,13.017002861746503
81.8,1197.0,21.21,13.304684934198283
100.0,1493.0,18.49,13.399995114002609
105.0,1598.0,15.0,12.834681304952548
116.4,1497.0,16.8,12.966878474563934
46.3,796.0,19.7,11.736069016284437
46.3,796.0,19.7,12.2783933071098
117.3,1497.0,17.8,13.262125319779487
88.76,1248.0,20.77,13.303016877097587
110.0,1493.0,17.1,12.072541252905651
74.0,1198.0,16.47,12.254862809699606
74.0,1248.0,26.59,13.38472764187182
117.3,1497.0,18.0,13.9108207377686
88.73,1396.0,22.54,13.217673557208654
46.3,796.0,19.7,11.695247021764184
73.9,1248.0,19.3,12.524526376648708
74.0,1248.0,26.59,13.060487973686241
157.7,2494.0,19.16,14.508657738524219
88.73,1396.0,22.54,13.527828485512494
120.0,2179.0,12.05,13.017002861746503
100.6,2494.0,12.99,14.038654109278484
100.0,1493.0,18.49,13.473020249017498
85.8,1197.0,17.5,12.611537753638338
67.04,1364.0,23.59,13.217673557208654
88.7,1199.0,18.2,13.493926933836812
67.1,998.0,18.9,11.77528972943772
98.6,1498.0,26.0,13.304684934198283
83.11,1197.0,20.4,12.948009990259552
62.1,1086.0,17.92,12.013700752882718
46.3,796.0,19.7,11.608235644774552
67.05,998.0,21.79,12.323855681186558
88.73,1396.0,22.54,13.652991628466498
47.3,796.0,24.7,12.644327576461329
85.8,1197.0,18.6,12.531772785169476
81.83,1197.0,18.6,13.060487973686241
67.05,998.0,23.95,12.765688433465597
81.83,1197.0,18.6,13.458835614025542
170.0,2143.0,14.84,13.151922179645874
100.0,1493.0,18.49,13.458835614025542
67.1,998.0,18.9,11.156250521031495
46.3,796.0,19.7,10.735461455680806
110.0,1493.0,16.8,11.695247021764184
85.8,1197.0,19.1,13.322852238153732
68.0,1399.0,20.0,12.429216196844383
47.3,796.0,22.74,12.542544882151386
78.9,1197.0,20.36,12.765688433465597
88.73,1396.0,22.54,13.592367006650065
88.8,1248.0,21.12,12.254862809699606
98.6,1498.0,25.8,13.122363377404328
67.05,998.0,23.95,12.487485104968359
103.2,1599.0,13.9,12.524526376648708
84.8,1461.0,22.71,13.415032991367148
120.0,1997.0,15.4,13.592367006650065
64.0,1061.0,16.0,11.512925464970229
78.9,1197.0,20.36,12.206072645530174
88.7,1248.0,23.0,12.959844447906553
81.83,1197.0,18.6,13.112313041550827
214.56,2487.0,22.37,15.454507272639919
74.0,1248.0,23.4,13.16158409055761
171.0,2982.0,11.5,13.955272500339433
82.4,1248.0,19.41689295516926,12.323855681186558
70.0,1396.0,23.57,12.254862809699606
100.0,1493.0,18.49,13.345506928718539
147.94,2179.0,17.6,14.038654109278484
147.51,2393.0,13.68,14.648419680899378
82.0,1197.0,18.9,13.217673557208654
74.0,1248.0,26.59,13.16158409055761
103.2,1599.0,13.9,12.468436909997665
68.0,1399.0,20.0,12.043553716032399
68.0,1086.0,20.3,12.959844447906553
55.2,814.0,21.1,12.301382825334498
112.0,2498.0,14.0,12.409013489526863
74.0,1248.0,28.4,13.005829561148378
108.5,1461.0,19.87,13.527828485512494
99.0,1498.0,25.83,13.217673557208654
88.7,1199.0,19.0,13.304684934198283
82.0,1198.0,18.15,12.89921982609012
102.0,2494.0,12.8,13.304684934198283
47.3,796.0,24.7,12.594730635321957
46.3,796.0,19.7,11.813030057420567
82.4,1248.0,19.41689295516926,11.512925464970229
67.04,998.0,20.51,12.765688433465597
52.8,1396.0,17.88,11.002099841204238
138.03,1798.0,14.28,14.151982794585487
126.2,1582.0,22.0,13.955272500339433
140.0,2179.0,15.1,13.38472764187182
235.0,2993.0,11.0,13.62918097977278
53.3,799.0,25.17,12.765688433465597
78.9,1197.0,20.36,11.84939770159144
74.02,1248.0,28.4,13.710150042306449
70.0,1405.0,19.4,12.072541252905651
100.0,1493.0,18.49,13.304684934198283
147.5,1797.0,16.3,13.5985975564007
57.0,1527.0,15.9,11.156250521031495
67.0,999.0,22.5,12.644327576461329
110.0,1493.0,18.1,12.409013489526863
84.8,1461.0,21.64,12.611537753638338
70.0,1405.0,15.42,12.072541252905651
68.0,1086.0,20.3,12.971540487669746
138.03,2179.0,13.93,12.959844447906553
120.0,2179.0,12.05,13.217673557208654
68.07,1086.0,20.3,13.122363377404328
102.0,2494.0,12.8,13.493926933836812
63.0,2523.0,15.96,13.458835614025542
88.76,1248.0,20.77,13.16158409055761
47.3,796.0,22.74,12.506177237980511
67.1,998.0,18.9,12.254862809699606
82.0,1197.0,18.9,12.89921982609012
121.3,1591.0,17.0,13.954402556830892
46.3,796.0,19.7,11.904967552746252
47.3,796.0,22.74,12.524526376648708
74.0,1248.0,25.2,13.270783382522602
65.3,1193.0,15.3,11.26446410567173
121.36,1497.0,17.0,13.652991628466498
67.1,998.0,19.0,12.100712129872347
88.7,1199.0,18.2,13.217673557208654
67.04,998.0,20.51,12.89921982609012
126.32,1582.0,22.32,13.017002861746503
74.0,1248.0,22.3,12.388394202324129
88.73,1396.0,21.19,13.122363377404328
47.3,796.0,22.74,12.154779351142624
127.0,1795.0,13.0,12.072541252905651
67.0,1061.0,18.9,11.736069016284437
83.83,1199.0,23.84,13.017002861746503
118.35,2179.0,13.55,12.429216196844383
67.06,1198.0,20.63,12.254862809699606
68.05,1399.0,20.0,12.323855681186558
65.0,1461.0,20.8,12.429216196844383
98.96,1498.0,23.0,13.493926933836812
88.2,1298.0,16.1,12.301382825334498
88.5,1248.0,24.52,13.554145793829866
82.4,1248.0,19.41689295516926,12.577636201962656
140.0,2179.0,15.1,13.623138665316818
68.05,1086.0,19.81,11.77528972943772
147.9,1991.0,18.3,12.923909999653127
60.0,993.0,17.3,11.225243392518447
102.0,2494.0,12.8,13.77468856344402
75.0,1248.0,17.8,12.634603026569334
74.02,1248.0,28.4,13.487006490992238
74.0,1248.0,26.59,13.38472764187182
88.73,1396.0,22.54,13.480037821676145
157.7,2494.0,19.16,14.508657738524219
78.9,1197.0,20.36,12.542544882151386
150.0,1984.0,16.8,14.721750953984929
170.3,2982.0,11.0,15.068273526459642
74.0,1248.0,25.2,13.353475098367715
68.0,1399.0,20.0,12.2783933071098
140.0,2179.0,16.0,13.9108207377686
88.5,1248.0,25.1,13.805460222110773
98.6,1498.0,25.8,12.80765263256463
100.0,1493.0,17.45,13.38472764187182
214.56,2487.0,22.37,15.454507272639919
103.5,1598.0,14.3,13.37700559577791
88.5,1248.0,24.3,13.632788921148979
74.02,1248.0,28.4,12.923909999653127
75.0,1248.0,17.8,12.89921982609012
70.0,1405.0,19.4,11.918390573078392
120.0,1997.0,15.4,13.764217263576723
152.87,2179.0,15.1,13.955272500339433
99.0,1498.0,25.83,12.765688433465597
62.1,2523.0,15.96,13.487006490992238
75.0,2523.0,14.0,13.199324418540456
118.0,1497.0,17.0,12.765688433465597
81.83,1197.0,18.6,13.422467969854667
46.3,796.0,19.7,11.77528972943772
90.0,1343.0,13.0,11.813030057420567
73.9,1248.0,19.3,12.676076274775909
67.04,998.0,23.1,12.676076274775909
88.73,1496.0,16.78,13.345506928718539
190.0,1969.0,18.0,15.150511624696614
65.3,1193.0,15.3,11.289781913656018
88.7,1199.0,18.2,13.217673557208654
67.0,1061.0,18.9,11.813030057420567
103.6,1598.0,15.04,12.332705296463539
88.8,1248.0,21.12,12.254862809699606
37.0,796.0,16.1,11.002099841204238
70.0,1196.0,15.6,11.982929094215963
67.0,999.0,24.04,12.89921982609012
98.59,1498.0,22.77,13.38472764187182
88.7,1199.0,18.2,13.217673557208654
67.04,998.0,20.51,12.89921982609012
140.0,1968.0,14.3,13.279367126213993
77.0,1198.0,25.32,13.081541382884074
117.3,1497.0,17.4,13.38472764187182
82.4,1248.0,19.41689295516926,12.301382825334498
67.05,1364.0,23.59,13.071070083016778
67.04,998.0,23.1,12.89921982609012
99.0,1498.0,25.83,13.304684934198283
81.8,1197.0,22.0,13.345506928718539
108.45,1461.0,19.01,13.38472764187182
140.0,2179.0,16.36,14.22097566607244
108.5,1497.0,21.5,13.62918097977278
79.4,1199.0,18.6,11.728036844587175
62.0,1405.0,16.8,11.512925464970229
68.0,1399.0,20.0,12.301382825334498
177.0,1999.0,19.33,14.978661367769956
70.0,1396.0,23.57,12.14950229404178
75.0,2523.0,15.4,13.652991628466498
88.76,1248.0,20.77,13.38472764187182
108.5,1198.0,17.0,13.764217263576723
62.1,2523.0,15.96,13.217673557208654
82.4,1248.0,19.41689295516926,11.918390573078392
126.32,1582.0,22.32,13.38472764187182
94.0,1495.0,13.2,11.695247021764184
62.0,995.0,18.0,12.154779351142624
98.6,1498.0,27.3,13.38472764187182
118.35,998.0,18.15,13.933293593620657
75.0,1248.0,20.3,12.611537753638338
99.0,1498.0,25.83,12.89921982609012
68.0,1399.0,20.0,12.301382825334498
121.3,1591.0,17.01,13.58609739363647
74.0,1248.0,26.59,13.122363377404328
188.0,1968.0,17.01,15.19553530607057
140.0,2179.0,15.1,13.122363377404328
55.2,814.0,21.1,12.644327576461329
81.83,1197.0,18.6,13.244581010128577
74.0,1248.0,23.4,13.060487973686241
121.3,1591.0,17.0,13.954402556830892
67.0,999.0,23.0,12.524526376648708
67.04,998.0,23.1,12.86099861326992
98.63,1499.0,23.8,13.38472764187182
70.0,1405.0,17.0,12.072541252905651
118.0,1597.0,26.8,14.569282360340654
47.3,796.0,22.05,12.765688433465597
91.7,1248.0,20.5,12.542544882151386
184.0,1995.0,16.09,14.403297222866392
98.96,1498.0,23.0,13.790192749979985
82.4,1248.0,19.41689295516926,14.580978400103845
71.0,1120.0,24.4,13.217673557208654
147.94,2179.0,14.1,13.128345449081877
126.2,1582.0,19.08,13.652991628466498
53.3,799.0,25.17,12.577636201962656
83.14,1197.0,20.85,13.38472764187182
140.0,2179.0,16.0,14.115615150414612
67.1,998.0,20.92,12.323855681186558
126.32,1582.0,22.32,13.071070083016778
73.9,1198.0,16.47,12.871334622600584
84.8,1461.0,21.64,12.721885810807203
75.0,2523.0,15.4,13.415032991367148
67.05,998.0,21.79,12.323855681186558
71.0,1120.0,24.4,13.407542319637992
74.0,1248.0,27.39,13.36138027787483
100.0,1396.0,15.0,12.793859310432293
70.0,1396.0,23.57,12.577636201962656
117.6,1497.0,18.0,13.58609739363647
201.1,2143.0,13.0,14.430696197054507
67.04,998.0,20.51,12.611537753638338
75.0,1248.0,20.3,12.449014902564246
214.56,2487.0,22.37,15.454507272639919
88.76,1396.0,21.9,12.721885810807203
88.76,1199.0,19.5,13.415032991367148
108.62,1498.0,21.66,13.262125319779487
67.1,998.0,18.2,11.407564949312402
83.8,1461.0,20.46,12.89921982609012
84.0,1199.0,23.84,12.611537753638338
177.0,1999.0,19.33,14.978661367769956
98.6,1498.0,25.5,13.764217263576723
89.84,1498.0,22.7,13.527828485512494
86.8,1196.0,18.16,12.821258284620408
84.0,1199.0,23.84,12.873902018105829
70.0,1493.0,16.5,13.514405465180353
88.0,1498.0,20.14,13.38472764187182
98.6,1498.0,26.0,13.270783382522602
89.84,1498.0,22.7,13.122363377404328
83.14,1197.0,18.5,13.422467969854667
81.86,1197.0,18.9,13.253391639810733
147.94,2179.0,14.1,13.128345449081877
105.0,1896.0,15.0,12.765688433465597
82.4,1248.0,19.41689295516926,11.918390573078392
75.0,2523.0,14.0,13.38472764187182
88.2,1298.0,16.1,12.2783933071098
73.9,1248.0,19.3,12.542544882151386
177.0,1999.0,13.6,14.812828128480803
82.4,1248.0,19.41689295516926,11.289781913656018
88.8,1248.0,20.77,13.38472764187182
82.0,1197.0,18.9,12.926348493478372
118.0,1497.0,17.0,12.577636201962656
102.0,2494.0,12.8,13.38472764187182
98.6,1498.0,25.1,13.541073712262515
102.0,2494.0,12.8,13.17115354157376
62.1,2523.0,15.96,13.122363377404328
103.6,1598.0,20.54,12.765688433465597
120.0,2179.0,12.05,13.235692062711331
88.5,1248.0,24.3,13.723394172564639
35.5,1489.0,12.8,11.225243392518447
69.0,1396.0,19.09,11.512925464970229
79.4,1199.0,18.6,11.918390573078392
75.0,2523.0,14.0,13.39239051461739
98.96,1498.0,21.7,13.071070083016778
88.5,1248.0,24.3,13.527828485512494
88.5,1248.0,24.52,13.527828485512494
88.76,1396.0,21.19,13.527828485512494
74.0,1248.0,27.39,13.38472764187182
37.0,796.0,16.1,10.714417768752456
103.5,1598.0,20.5,12.577636201962656
110.0,1493.0,18.1,12.409013489526863
88.5,1248.0,23.65,13.422467969854667
46.3,796.0,19.7,11.652678711655406
68.0,1399.0,20.0,12.206072645530174
88.7,1248.0,20.65,13.262125319779487
126.2,1582.0,19.67,13.864300722133706
